year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,1,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",113.00,33.00,7.44,1.00,7.60,1.69,15.26,8.00,0.00,2405.00,691.00,367.00,184.00,29.00,1134.00
2024,1,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2417.00,611.00,192.55,33.68,203.11,2.30,179.36,14.00,2.00,47619.00,13474.00,6955.00,9387.00,137.00,17666.00
2024,1,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",922.00,201.00,60.92,8.35,83.85,5.34,42.53,13.00,2.00,11066.00,3303.00,473.00,3940.00,192.00,3158.00
2024,1,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",690.00,138.00,35.63,8.33,47.66,1.00,45.38,135.00,2.00,8829.00,2981.00,811.00,1757.00,32.00,3248.00
2024,1,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",843.00,166.00,62.12,4.34,67.76,0.55,31.23,5.00,2.00,10810.00,3710.00,1367.00,2615.00,34.00,3084.00
2024,1,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3274.00,438.00,212.75,60.56,75.85,3.00,85.84,41.00,0.00,31898.00,16584.00,5559.00,3791.00,108.00,5856.00
2024,1,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2760.00,362.00,143.77,27.07,104.07,0.00,87.09,11.00,1.00,26101.00,11806.00,4624.00,3935.00,0.00,5736.00
2024,1,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",55.00,17.00,5.27,0.17,5.08,0.00,6.48,1.00,0.00,1716.00,422.00,25.00,370.00,0.00,899.00
2024,1,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",187.00,26.00,22.75,0.00,0.00,0.00,3.25,2.00,1.00,1401.00,1160.00,0.00,0.00,0.00,241.00
2024,1,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",1975.00,319.00,127.43,9.82,58.78,0.00,122.96,237.00,2.00,26047.00,9909.00,845.00,2487.00,0.00,12806.00
2024,1,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2097.00,458.00,162.76,2.37,58.24,1.16,233.46,32.00,0.00,22364.00,7496.00,375.00,2818.00,41.00,11634.00
